sofifa_id,player_url,short_name,player_positions,overall,age,gender,nationality_name,pace,shooting,passing,dribbling,defending,physic,player_face_url,nation_flag_url,value_eur,wage_eur,club_name,preferred_foot,player_tags,attacking,skill,movement,power,mentality,goalkeeping
239791,https://sofifa.com/player/239791/hanna-glas/220002,H. Glas,"RB, RWB, CB",81,28,female,Sweden,73.0,53.0,68.0,69.0,81,75.0,https://cdn.sofifa.com/players/239/791/22_120.png,https://cdn.sofifa.com/flags/se.png,-1.0,-1.0,,Right,,65,58,69,65,60,10
244302,https://sofifa.com/player/244302/lea-schuller/220002,L. Schüller,ST,81,23,female,Germany,87.0,81.0,67.0,78.0,25,67.0,https://cdn.sofifa.com/players/244/302/22_120.png,https://cdn.sofifa.com/flags/de.png,-1.0,-1.0,,Right,#Poacher,73,71,81,73,64,10
245177,https://sofifa.com/player/245177/leticia-lia-medeiros-resende/220002,Letinha Lia,LB,81,37,female,Brazil,81.0,52.0,70.0,80.0,79,74.0,https://cdn.sofifa.com/players/245/177/22_120.png,https://cdn.sofifa.com/flags/br.png,-1.0,-1.0,,Left,,66,71,78,68,65,10
245194,https://sofifa.com/player/245194/iris-isabella-orsi-da-silva/220002,Isinha Macapá,RM,81,33,female,Brazil,89.0,55.0,79.0,81.0,21,58.0,https://cdn.sofifa.com/players/245/194/22_120.png,https://cdn.sofifa.com/flags/br.png,-1.0,-1.0,,Left,#Acrobat,63,75,88,60,71,6
245199,https://sofifa.com/player/245199/rebeca-lia-saudera-peixoto/220002,Becky Saudera,CDM,81,29,female,Brazil,66.0,66.0,72.0,69.0,80,80.0,https://cdn.sofifa.com/players/245/199/22_120.png,https://cdn.sofifa.com/flags/br.png,-1.0,-1.0,,Right,,61,66,70,79,75,9
247791,https://sofifa.com/player/247791/sydney-lohmann/220002,S. Lohmann,"CAM, CM",81,21,female,Germany,70.0,79.0,77.0,80.0,75,76.0,https://cdn.sofifa.com/players/247/791/22_120.png,https://cdn.sofifa.com/flags/de.png,-1.0,-1.0,,Right,,71,71,72,77,74,10
248715,https://sofifa.com/player/248715/marina-hegering/220002,M. Hegering,CB,81,31,female,Germany,71.0,35.0,52.0,67.0,83,79.0,https://cdn.sofifa.com/players/248/715/22_120.png,https://cdn.sofifa.com/flags/de.png,-1.0,-1.0,,Right,,50,52,71,62,61,9
261781,https://sofifa.com/player/261781/tessa-wullaert/220002,T. Wullaert,"ST, LW, CAM",81,28,female,Belgium,84.0,81.0,79.0,81.0,19,67.0,https://cdn.sofifa.com/players/261/781/22_120.png,https://cdn.sofifa.com/flags/be.png,26500000.0,2000.0,,Right,,79,77,81,74,66,8
226360,https://sofifa.com/player/226360/shuang-wang/220002,Wang Shuang,"ST, CAM",80,26,female,China PR,86.0,79.0,74.0,81.0,37,69.0,https://cdn.sofifa.com/players/226/360/22_120.png,https://cdn.sofifa.com/flags/cn.png,-1.0,-1.0,,Left,,76,75,82,71,65,11
226960,https://sofifa.com/player/226960/jiali-tang/220002,Tang Jiali,"ST, RM, LM",80,26,female,China PR,82.0,79.0,73.0,78.0,52,73.0,https://cdn.sofifa.com/players/226/960/22_120.png,https://cdn.sofifa.com/flags/cn.png,-1.0,-1.0,,Right,,78,75,77,72,65,11
227112,https://sofifa.com/player/227112/elise-kellond-knight/220002,E. Kellond-Knight,"CDM, LB, CM",80,30,female,Australia,71.0,51.0,77.0,69.0,79,79.0,https://cdn.sofifa.com/players/227/112/22_120.png,https://cdn.sofifa.com/flags/au.png,-1.0,-1.0,,Left,,58,72,72,73,75,8
227241,https://sofifa.com/player/227241/karen-bardsley/220002,K. Bardsley,GK,80,36,female,England,1.0,1.0,1.0,1.0,22,1.0,https://cdn.sofifa.com/players/227/241/22_120.png,https://cdn.sofifa.com/flags/gb-eng.png,-1.0,-1.0,,Right,,22,29,49,48,27,72
227254,https://sofifa.com/player/227254/alex-greenwood/220002,A. Greenwood,LB,80,27,female,England,69.0,43.0,65.0,67.0,81,76.0,https://cdn.sofifa.com/players/227/254/22_120.png,https://cdn.sofifa.com/flags/gb-eng.png,-1.0,-1.0,,Left,,61,64,68,69,60,10
227262,https://sofifa.com/player/227262/jill-scott/220002,J. Scott,"CM, CDM",80,34,female,England,59.0,73.0,71.0,75.0,75,87.0,https://cdn.sofifa.com/players/227/262/22_120.png,https://cdn.sofifa.com/flags/gb-eng.png,-1.0,-1.0,,Right,"#Engine, #Strength",68,65,60,81,73,10
227269,https://sofifa.com/player/227269/carly-telford/220002,C. Telford,GK,80,33,female,England,1.0,1.0,1.0,1.0,20,1.0,https://cdn.sofifa.com/players/227/269/22_120.png,https://cdn.sofifa.com/flags/gb-eng.png,-1.0,-1.0,,Right,,23,24,53,45,23,75
227381,https://sofifa.com/player/227381/janine-beckie/220002,J. Beckie,"LM, RM",80,26,female,Canada,90.0,73.0,74.0,78.0,16,62.0,https://cdn.sofifa.com/players/227/381/22_120.png,https://cdn.sofifa.com/flags/ca.png,-1.0,-1.0,,Right,#Speedster,71,71,83,70,58,8
227391,https://sofifa.com/player/227391/stephanie-labbe/220002,S. Labbé,GK,80,34,female,Canada,1.0,1.0,1.0,1.0,15,1.0,https://cdn.sofifa.com/players/227/391/22_120.png,https://cdn.sofifa.com/flags/ca.png,-1.0,-1.0,,Right,,19,18,52,45,21,72
231347,https://sofifa.com/player/231347/marion-torrent/220002,M. Torrent,RB,80,29,female,France,68.0,53.0,69.0,72.0,80,68.0,https://cdn.sofifa.com/players/231/347/22_120.png,https://cdn.sofifa.com/flags/fr.png,-1.0,-1.0,,Right,,62,62,73,65,61,10
232074,https://sofifa.com/player/232074/emily-sonnett/220002,E. Sonnett,"RB, CB, CDM",80,27,female,United States,76.0,59.0,75.0,72.0,79,78.0,https://cdn.sofifa.com/players/232/074/22_120.png,https://cdn.sofifa.com/flags/us.png,-1.0,-1.0,,Right,,64,70,75,73,71,9
233343,https://sofifa.com/player/233343/ali-riley/220002,A. Riley,"LB, LM, LWB",80,33,female,New Zealand,79.0,75.0,79.0,79.0,75,74.0,https://cdn.sofifa.com/players/233/343/22_120.png,https://cdn.sofifa.com/flags/nz.png,-1.0,-1.0,,Left,#Crosser,75,79,76,72,76,9
233755,https://sofifa.com/player/233755/stefanie-van-der-gragt/220002,S. van der Gragt,CB,80,28,female,Netherlands,62.0,53.0,66.0,57.0,83,84.0,https://cdn.sofifa.com/players/233/755/22_120.png,https://cdn.sofifa.com/flags/nl.png,-1.0,-1.0,,Left,#Strength,59,56,56,71,63,10
233838,https://sofifa.com/player/233838/felicitas-rauch/220002,F. Rauch,"LB, LM",80,25,female,Germany,83.0,51.0,65.0,74.0,78,71.0,https://cdn.sofifa.com/players/233/838/22_120.png,https://cdn.sofifa.com/flags/de.png,-1.0,-1.0,,Left,,60,62,81,68,67,11
235657,https://sofifa.com/player/235657/rachel-daly/220002,R. Daly,"RM, RB",80,29,female,England,79.0,78.0,72.0,78.0,65,70.0,https://cdn.sofifa.com/players/235/657/22_120.png,https://cdn.sofifa.com/flags/gb-eng.png,-1.0,-1.0,,Right,,75,65,75,75,65,10
237197,https://sofifa.com/player/237197/grace-geyoro/220002,G. Geyoro,"CDM, CB",80,23,female,France,75.0,52.0,71.0,76.0,81,67.0,https://cdn.sofifa.com/players/237/197/22_120.png,https://cdn.sofifa.com/flags/fr.png,-1.0,-1.0,,Right,,57,65,74,60,63,11
237673,https://sofifa.com/player/237673/kailen-sheridan/220002,K. Sheridan,GK,80,25,female,Canada,1.0,1.0,1.0,1.0,15,1.0,https://cdn.sofifa.com/players/237/673/22_120.png,https://cdn.sofifa.com/flags/ca.png,-1.0,-1.0,,Right,,16,17,43,39,22,68
240717,https://sofifa.com/player/240717/lineth-beerensteyn/220002,L. Beerensteyn,"RW, ST, RB",80,24,female,Netherlands,90.0,73.0,69.0,84.0,49,73.0,https://cdn.sofifa.com/players/240/717/22_120.png,https://cdn.sofifa.com/flags/nl.png,-1.0,-1.0,,Right,#Speedster,70,70,87,71,67,12
243415,https://sofifa.com/player/243415/shimeng-peng/220002,Peng Shimeng,GK,80,23,female,China PR,1.0,1.0,1.0,1.0,24,1.0,https://cdn.sofifa.com/players/243/415/22_120.png,https://cdn.sofifa.com/flags/cn.png,-1.0,-1.0,,Right,,19,24,56,47,36,73
245197,https://sofifa.com/player/245197/julia-barbara-ruiz-gomes/220002,Julininha Ruiz,GK,80,29,female,Brazil,1.0,1.0,1.0,1.0,15,1.0,https://cdn.sofifa.com/players/245/197/22_120.png,https://cdn.sofifa.com/flags/br.png,-1.0,-1.0,,Right,,12,13,58,43,32,73
245204,https://sofifa.com/player/245204/karen-isa-pombal-trigo/220002,Karole Pombal,"CAM, RM",80,29,female,Brazil,76.0,69.0,75.0,81.0,26,47.0,https://cdn.sofifa.com/players/245/204/22_120.png,https://cdn.sofifa.com/flags/br.png,-1.0,-1.0,,Right,#Dribbler,62,68,75,56,56,8
261773,https://sofifa.com/player/261773/laura-freigang/220002,L. Freigang,"ST, RW",80,23,female,Germany,79.0,81.0,53.0,75.0,17,61.0,https://cdn.sofifa.com/players/261/773/22_120.png,https://cdn.sofifa.com/flags/de.png,-1.0,-1.0,,Right,#Poacher,69,61,75,71,55,8
261785,https://sofifa.com/player/261785/janice-cayman/220002,J. Cayman,"RW, LW, ST",80,32,female,Belgium,79.0,80.0,76.0,81.0,48,67.0,https://cdn.sofifa.com/players/261/785/22_120.png,https://cdn.sofifa.com/flags/be.png,16500000.0,2000.0,,Right,,76,76,78,74,71,9
226911,https://sofifa.com/player/226911/shanshan-liu/220002,Liu Shanshan,LB,79,29,female,China PR,77.0,42.0,68.0,70.0,76,75.0,https://cdn.sofifa.com/players/226/911/22_120.png,https://cdn.sofifa.com/flags/cn.png,-1.0,-1.0,,Left,,59,60,76,62,70,8
227113,https://sofifa.com/player/227113/emily-van-egmond/220002,E. van Egmond,"CM, CAM, CF",79,27,female,Australia,62.0,72.0,76.0,72.0,67,83.0,https://cdn.sofifa.com/players/227/113/22_120.png,https://cdn.sofifa.com/flags/au.png,-1.0,-1.0,,Right,,70,77,62,78,80,11
227137,https://sofifa.com/player/227137/hayley-raso/220002,H. Raso,"RW, LW",79,26,female,Australia,93.0,74.0,67.0,83.0,28,63.0,https://cdn.sofifa.com/players/227/137/22_120.png,https://cdn.sofifa.com/flags/au.png,-1.0,-1.0,,Right,#Speedster,63,70,82,65,70,11
227264,https://sofifa.com/player/227264/demi-stokes/220002,D. Stokes,LB,79,29,female,England,92.0,39.0,62.0,74.0,76,78.0,https://cdn.sofifa.com/players/227/264/22_120.png,https://cdn.sofifa.com/flags/gb-eng.png,-1.0,-1.0,,Left,#Speedster,53,59,82,67,62,10
227452,https://sofifa.com/player/227452/stephany-mayor/220002,S. Mayor,"CAM, CM, RM",79,29,female,Mexico,78.0,77.0,76.0,82.0,30,62.0,https://cdn.sofifa.com/players/227/452/22_120.png,https://cdn.sofifa.com/flags/mx.png,-1.0,-1.0,,Right,,67,76,78,74,67,9
233338,https://sofifa.com/player/233338/ria-percival/220002,R. Percival,"RB, CDM",79,31,female,New Zealand,74.0,65.0,80.0,76.0,77,60.0,https://cdn.sofifa.com/players/233/338/22_120.png,https://cdn.sofifa.com/flags/nz.png,-1.0,-1.0,,Right,,68,78,76,57,75,11
233752,https://sofifa.com/player/233752/shanice-van-de-sanden/220002,S. van de Sanden,RW,79,28,female,Netherlands,94.0,70.0,71.0,77.0,34,77.0,https://cdn.sofifa.com/players/233/752/22_120.png,https://cdn.sofifa.com/flags/nl.png,-1.0,-1.0,,Right,#Speedster,71,64,86,73,65,9
233756,https://sofifa.com/player/233756/dominique-janssen/220002,D. Janssen,"CB, RB, LB",79,26,female,Netherlands,77.0,68.0,75.0,76.0,79,80.0,https://cdn.sofifa.com/players/233/756/22_120.png,https://cdn.sofifa.com/flags/nl.png,-1.0,-1.0,,Right,#Engine,67,75,75,78,75,13
236428,https://sofifa.com/player/236428/eve-perisset/220002,E. Perisset,RB,79,26,female,France,77.0,46.0,72.0,75.0,81,72.0,https://cdn.sofifa.com/players/236/428/22_120.png,https://cdn.sofifa.com/flags/fr.png,-1.0,-1.0,,Right,,59,60,75,62,60,12
242830,https://sofifa.com/player/242830/keira-walsh/220002,K. Walsh,"CDM, CM",79,24,female,England,79.0,40.0,75.0,76.0,76,78.0,https://cdn.sofifa.com/players/242/830/22_120.png,https://cdn.sofifa.com/flags/gb-eng.png,-1.0,-1.0,,Right,,56,66,76,61,66,8
243403,https://sofifa.com/player/243403/claire-emslie/220002,C. Emslie,"RM, LM",79,27,female,Scotland,79.0,72.0,74.0,78.0,30,65.0,https://cdn.sofifa.com/players/243/403/22_120.png,https://cdn.sofifa.com/flags/gb-sct.png,-1.0,-1.0,,Right,,74,66,74,71,55,7
245186,https://sofifa.com/player/245186/bianca-rebeca-dias-ribeiro/220002,Bianca Revelia,RB,79,33,female,Brazil,85.0,44.0,71.0,77.0,74,68.0,https://cdn.sofifa.com/players/245/186/22_120.png,https://cdn.sofifa.com/flags/br.png,-1.0,-1.0,,Right,,58,66,81,62,67,6
245202,https://sofifa.com/player/245202/rebeca-maria-jasper-redela/220002,Becky Redela,CB,79,29,female,Brazil,59.0,34.0,51.0,57.0,82,80.0,https://cdn.sofifa.com/players/245/202/22_120.png,https://cdn.sofifa.com/flags/br.png,-1.0,-1.0,,Right,,49,46,59,60,60,8
245873,https://sofifa.com/player/245873/jennifer-beattie/220002,J. Beattie,CB,79,30,female,Scotland,67.0,70.0,53.0,66.0,79,74.0,https://cdn.sofifa.com/players/245/873/22_120.png,https://cdn.sofifa.com/flags/gb-sct.png,-1.0,-1.0,,Right,,64,53,67,71,63,8
245879,https://sofifa.com/player/245879/caroline-weir/220002,C. Weir,"CM, CDM, CAM",79,26,female,Scotland,69.0,73.0,73.0,76.0,72,57.0,https://cdn.sofifa.com/players/245/879/22_120.png,https://cdn.sofifa.com/flags/gb-sct.png,-1.0,-1.0,,Left,,62,77,72,64,70,9
261789,https://sofifa.com/player/261789/tine-de-caigny/220002,T. De Caigny,"ST, CAM",79,24,female,Belgium,78.0,81.0,65.0,74.0,23,71.0,https://cdn.sofifa.com/players/261/789/22_120.png,https://cdn.sofifa.com/flags/be.png,27000000.0,2000.0,,Right,,73,68,71,75,65,9
226915,https://sofifa.com/player/226915/ying-li/220002,Li Ying,"LM, ST, RM",78,28,female,China PR,79.0,80.0,74.0,77.0,33,73.0,https://cdn.sofifa.com/players/226/915/22_120.png,https://cdn.sofifa.com/flags/cn.png,-1.0,-1.0,,Left,,74,73,76,76,69,9
226940,https://sofifa.com/player/226940/jun-ma/220002,Ma Jun,"CM, CDM",78,32,female,China PR,79.0,71.0,70.0,75.0,72,71.0,https://cdn.sofifa.com/players/226/940/22_120.png,https://cdn.sofifa.com/flags/cn.png,-1.0,-1.0,,Right,,62,71,76,74,70,10
226979,https://sofifa.com/player/226979/amanda-ilestedt/220002,A. Ilestedt,CB,78,28,female,Sweden,78.0,36.0,54.0,53.0,78,80.0,https://cdn.sofifa.com/players/226/979/22_120.png,https://cdn.sofifa.com/flags/se.png,-1.0,-1.0,,Right,,50,49,65,59,60,9
227109,https://sofifa.com/player/227109/alanna-kennedy/220002,A. Kennedy,"CB, CDM",78,26,female,Australia,61.0,62.0,66.0,62.0,79,81.0,https://cdn.sofifa.com/players/227/109/22_120.png,https://cdn.sofifa.com/flags/au.png,-1.0,-1.0,,Right,,57,73,54,70,72,10
227115,https://sofifa.com/player/227115/katrina-gorry/220002,K. Gorry,"CM, CAM",78,28,female,Australia,75.0,71.0,76.0,81.0,66,58.0,https://cdn.sofifa.com/players/227/115/22_120.png,https://cdn.sofifa.com/flags/au.png,-1.0,-1.0,,Right,,60,77,82,65,76,10
227193,https://sofifa.com/player/227193/marta-corredera-rueda/220002,Marta Corredera,"RB, RM, LB",78,29,female,Spain,81.0,71.0,73.0,76.0,72,62.0,https://cdn.sofifa.com/players/227/193/22_120.png,https://cdn.sofifa.com/flags/es.png,-1.0,-1.0,,Right,,72,72,77,68,68,10
227387,https://sofifa.com/player/227387/jessie-fleming/220002,J. Fleming,"CM, CAM",78,23,female,Canada,74.0,71.0,69.0,80.0,65,56.0,https://cdn.sofifa.com/players/227/387/22_120.png,https://cdn.sofifa.com/flags/ca.png,-1.0,-1.0,,Right,,58,60,78,63,70,7
227775,https://sofifa.com/player/227775/amanda-sampedro-bustos/220002,Amanda Sampedro,"RM, CM, CAM",78,28,female,Spain,79.0,75.0,77.0,78.0,70,71.0,https://cdn.sofifa.com/players/227/775/22_120.png,https://cdn.sofifa.com/flags/es.png,-1.0,-1.0,,Right,,67,77,78,74,69,9
233337,https://sofifa.com/player/233337/erin-nayler/220002,E. Nayler,GK,78,29,female,New Zealand,1.0,1.0,1.0,1.0,15,1.0,https://cdn.sofifa.com/players/233/337/22_120.png,https://cdn.sofifa.com/flags/nz.png,-1.0,-1.0,,Right,,16,16,48,43,27,67
233662,https://sofifa.com/player/233662/sakina-karchaoui/220002,S. Karchaoui,LB,78,25,female,France,85.0,47.0,74.0,79.0,77,54.0,https://cdn.sofifa.com/players/233/662/22_120.png,https://cdn.sofifa.com/flags/fr.png,-1.0,-1.0,,Left,,59,64,82,55,65,10
233757,https://sofifa.com/player/233757/merel-van-dongen/220002,M. van Dongen,"LB, CB",78,28,female,Netherlands,65.0,54.0,71.0,74.0,78,79.0,https://cdn.sofifa.com/players/233/757/22_120.png,https://cdn.sofifa.com/flags/nl.png,-1.0,-1.0,,Left,,66,75,70,72,66,12
233854,https://sofifa.com/player/233854/anouk-dekker/220002,A. Dekker,"CDM, CB",78,34,female,Netherlands,50.0,65.0,71.0,63.0,80,85.0,https://cdn.sofifa.com/players/233/854/22_120.png,https://cdn.sofifa.com/flags/nl.png,-1.0,-1.0,,Right,#Strength,67,65,51,76,73,10
237289,https://sofifa.com/player/237289/patricia-guijarro-gutierrez/220002,Patri Guijarro,"CM, CAM",78,23,female,Spain,71.0,78.0,74.0,77.0,70,65.0,https://cdn.sofifa.com/players/237/289/22_120.png,https://cdn.sofifa.com/flags/es.png,-1.0,-1.0,,Right,,68,67,73,74,68,11
243379,https://sofifa.com/player/243379/zecira-musovic/220002,Z. Mušović,GK,78,25,female,Sweden,1.0,1.0,1.0,1.0,21,1.0,https://cdn.sofifa.com/players/243/379/22_120.png,https://cdn.sofifa.com/flags/se.png,-1.0,-1.0,,Right,,18,22,41,39,26,69
243404,https://sofifa.com/player/243404/georgia-stanway/220002,G. Stanway,"CAM, CM",78,22,female,England,83.0,73.0,77.0,76.0,33,57.0,https://cdn.sofifa.com/players/243/404/22_120.png,https://cdn.sofifa.com/flags/gb-eng.png,-1.0,-1.0,,Right,,67,74,81,68,62,9
245802,https://sofifa.com/player/245802/beth-mead/220002,B. Mead,"LM, RM, LW",78,26,female,England,82.0,77.0,69.0,79.0,30,63.0,https://cdn.sofifa.com/players/245/802/22_120.png,https://cdn.sofifa.com/flags/gb-eng.png,-1.0,-1.0,,Right,,71,67,78,73,60,11
245882,https://sofifa.com/player/245882/erin-cuthbert/220002,E. Cuthbert,"ST, CAM, CM",78,22,female,Scotland,79.0,78.0,67.0,76.0,19,58.0,https://cdn.sofifa.com/players/245/882/22_120.png,https://cdn.sofifa.com/flags/gb-sct.png,-1.0,-1.0,,Right,,73,70,77,72,55,7
246426,https://sofifa.com/player/246426/leah-williamson/220002,L. Williamson,CB,78,24,female,England,66.0,47.0,57.0,60.0,77,71.0,https://cdn.sofifa.com/players/246/426/22_120.png,https://cdn.sofifa.com/flags/gb-eng.png,-1.0,-1.0,,Right,,58,51,68,63,58,9
226917,https://sofifa.com/player/226917/shanshan-wang/220002,Wang Shanshan,"ST, LM, RM",77,31,female,China PR,80.0,76.0,75.0,77.0,60,73.0,https://cdn.sofifa.com/players/226/917/22_120.png,https://cdn.sofifa.com/flags/cn.png,-1.0,-1.0,,Left,,75,76,77,71,73,11
226932,https://sofifa.com/player/226932/xin-zhang/220002,Zhang Xin,"RM, LM, ST",77,29,female,China PR,75.0,60.0,75.0,74.0,44,55.0,https://cdn.sofifa.com/players/226/932/22_120.png,https://cdn.sofifa.com/flags/cn.png,-1.0,-1.0,,Left,,60,72,68,51,60,8
226985,https://sofifa.com/player/226985/olivia-schough/220002,O. Schough,"LW, LWB",77,30,female,Sweden,85.0,75.0,72.0,77.0,40,73.0,https://cdn.sofifa.com/players/226/985/22_120.png,https://cdn.sofifa.com/flags/se.png,-1.0,-1.0,,Right,,73,70,75,75,62,10
226988,https://sofifa.com/player/226988/elin-rubensson/220002,E. Rubensson,"CDM, CM",77,28,female,Sweden,85.0,53.0,73.0,79.0,79,68.0,https://cdn.sofifa.com/players/226/988/22_120.png,https://cdn.sofifa.com/flags/se.png,-1.0,-1.0,,Right,,62,70,84,63,72,9
227111,https://sofifa.com/player/227111/clare-polkinghorne/220002,C. Polkinghorne,CB,77,32,female,Australia,59.0,34.0,62.0,57.0,77,79.0,https://cdn.sofifa.com/players/227/111/22_120.png,https://cdn.sofifa.com/flags/au.png,-1.0,-1.0,,Right,,52,47,62,62,65,11
227120,https://sofifa.com/player/227120/tameka-yallop/220002,T. Yallop,"CAM, CM",77,30,female,Australia,71.0,68.0,77.0,76.0,61,75.0,https://cdn.sofifa.com/players/227/120/22_120.png,https://cdn.sofifa.com/flags/au.png,-1.0,-1.0,,Right,,70,72,73,72,73,11
227195,https://sofifa.com/player/227195/virginia-torrecilla-reyes/220002,Virginia Torrecilla,"CDM, CM",77,26,female,Spain,70.0,65.0,74.0,72.0,76,66.0,https://cdn.sofifa.com/players/227/195/22_120.png,https://cdn.sofifa.com/flags/es.png,-1.0,-1.0,,Right,,63,68,67,68,68,8
227201,https://sofifa.com/player/227201/maria-victoria-losada-gomez/220002,Vicky Losada,"CM, LM, RM",77,30,female,Spain,74.0,74.0,72.0,74.0,67,72.0,https://cdn.sofifa.com/players/227/201/22_120.png,https://cdn.sofifa.com/flags/es.png,-1.0,-1.0,,Right,,68,75,74,73,71,10
227368,https://sofifa.com/player/227368/cecilie-h-fiskerstrand/220002,C. Fiskerstrand,GK,77,25,female,Norway,1.0,1.0,1.0,1.0,18,1.0,https://cdn.sofifa.com/players/227/368/22_120.png,https://cdn.sofifa.com/flags/no.png,-1.0,-1.0,,Right,,16,17,57,47,34,71
227400,https://sofifa.com/player/227400/erin-mcleod/220002,E. McLeod,GK,77,38,female,Canada,1.0,1.0,1.0,1.0,15,1.0,https://cdn.sofifa.com/players/227/400/22_120.png,https://cdn.sofifa.com/flags/ca.png,-1.0,-1.0,,Right,,16,17,53,42,21,69
233350,https://sofifa.com/player/233350/katie-bowen/220002,K. Bowen,"CM, CDM, RB",77,27,female,New Zealand,79.0,59.0,78.0,75.0,71,70.0,https://cdn.sofifa.com/players/233/350/22_120.png,https://cdn.sofifa.com/flags/nz.png,-1.0,-1.0,,Right,,66,68,78,67,71,9
235585,https://sofifa.com/player/235585/jonna-andersson/220002,J. Andersson,"LB, LWB",77,28,female,Sweden,84.0,45.0,63.0,73.0,75,64.0,https://cdn.sofifa.com/players/235/585/22_120.png,https://cdn.sofifa.com/flags/se.png,-1.0,-1.0,,Left,,57,58,79,61,56,12
236642,https://sofifa.com/player/236642/casey-krueger/220002,C. Krueger,"LB, CB",77,30,female,United States,79.0,65.0,70.0,71.0,74,78.0,https://cdn.sofifa.com/players/236/642/22_120.png,https://cdn.sofifa.com/flags/us.png,-1.0,-1.0,,Right,,66,67,76,75,72,12
237288,https://sofifa.com/player/237288/maria-francesca-caldentey-oliver/220002,Mariona,"LW, RW, CAM",77,25,female,Spain,68.0,74.0,76.0,79.0,47,67.0,https://cdn.sofifa.com/players/237/288/22_120.png,https://cdn.sofifa.com/flags/es.png,-1.0,-1.0,,Right,,67,73,72,68,64,8
241667,https://sofifa.com/player/241667/aitana-bonmati-conca/220002,Aitana Bonmatí,"RM, CM, LM",77,23,female,Spain,72.0,72.0,74.0,78.0,60,61.0,https://cdn.sofifa.com/players/241/667/22_120.png,https://cdn.sofifa.com/flags/es.png,-1.0,-1.0,,Right,,67,71,72,68,63,10
242895,https://sofifa.com/player/242895/vilde-boe-risa/220002,V. Risa,"CM, CDM",77,25,female,Norway,69.0,69.0,77.0,75.0,65,65.0,https://cdn.sofifa.com/players/242/895/22_120.png,https://cdn.sofifa.com/flags/no.png,-1.0,-1.0,,Right,,64,72,70,71,64,10
243419,https://sofifa.com/player/243419/yuping-lin/220002,Lin Yuping,CB,77,29,female,China PR,79.0,49.0,68.0,64.0,77,76.0,https://cdn.sofifa.com/players/243/419/22_120.png,https://cdn.sofifa.com/flags/cn.png,-1.0,-1.0,,Right,,61,67,77,66,69,10
245196,https://sofifa.com/player/245196/melinda-marina-regalo-goncalves/220002,Melinda Goiás,LM,77,29,female,Brazil,79.0,71.0,74.0,75.0,31,62.0,https://cdn.sofifa.com/players/245/196/22_120.png,https://cdn.sofifa.com/flags/br.png,-1.0,-1.0,,Right,,65,73,74,64,62,8
245876,https://sofifa.com/player/245876/emma-mitchell/220002,E. Mitchell,LB,77,28,female,Scotland,77.0,40.0,61.0,70.0,76,68.0,https://cdn.sofifa.com/players/245/876/22_120.png,https://cdn.sofifa.com/flags/gb-sct.png,-1.0,-1.0,,Left,,51,55,77,55,59,9
245878,https://sofifa.com/player/245878/lisa-evans/220002,L. Evans,"RM, LM",77,29,female,Scotland,80.0,70.0,71.0,77.0,47,56.0,https://cdn.sofifa.com/players/245/878/22_120.png,https://cdn.sofifa.com/flags/gb-sct.png,-1.0,-1.0,,Right,,65,63,79,63,60,7
246317,https://sofifa.com/player/246317/aniek-nouwen/220002,A. Nouwen,CB,77,22,female,Netherlands,70.0,55.0,55.0,58.0,80,77.0,https://cdn.sofifa.com/players/246/317/22_120.png,https://cdn.sofifa.com/flags/nl.png,-1.0,-1.0,,Right,,55,54,67,71,61,6
247461,https://sofifa.com/player/247461/nathalie-bjorn/220002,N. Björn,"RB, CB, CDM",77,24,female,Sweden,80.0,40.0,67.0,71.0,75,70.0,https://cdn.sofifa.com/players/247/461/22_120.png,https://cdn.sofifa.com/flags/se.png,-1.0,-1.0,,Right,,56,60,74,60,59,8
247796,https://sofifa.com/player/247796/ellie-roebuck/220002,E. Roebuck,GK,77,21,female,England,1.0,1.0,1.0,1.0,12,1.0,https://cdn.sofifa.com/players/247/796/22_120.png,https://cdn.sofifa.com/flags/gb-eng.png,-1.0,-1.0,,Right,,14,18,50,46,32,70
256489,https://sofifa.com/player/256489/bethany-england/220002,B. England,ST,77,27,female,England,79.0,80.0,64.0,76.0,42,67.0,https://cdn.sofifa.com/players/256/489/22_120.png,https://cdn.sofifa.com/flags/gb-eng.png,-1.0,-1.0,,Right,,70,63,79,75,66,7
259484,https://sofifa.com/player/259484/qingwei-zhai/220002,Zhai Qingwei,LB,77,24,female,China PR,67.0,33.0,57.0,60.0,78,54.0,https://cdn.sofifa.com/players/259/484/22_120.png,https://cdn.sofifa.com/flags/cn.png,-1.0,-1.0,,Left,,56,47,66,48,50,8
261836,https://sofifa.com/player/261836/claudia-teresa-pires-neto/220002,Cláudia Neto,"CAM, RM, ST",77,33,female,Portugal,76.0,77.0,77.0,74.0,44,61.0,https://cdn.sofifa.com/players/261/836/22_120.png,https://cdn.sofifa.com/flags/pt.png,6500000.0,2000.0,,Right,,73,74,71,69,62,8
226913,https://sofifa.com/player/226913/rui-zhang/220002,Zhang Rui,"CM, CAM, CDM",76,32,female,China PR,81.0,76.0,77.0,74.0,66,77.0,https://cdn.sofifa.com/players/226/913/22_120.png,https://cdn.sofifa.com/flags/cn.png,-1.0,-1.0,,Right,,69,76,77,72,77,8
