sofifa_id,player_url,short_name,player_positions,overall,age,gender,nationality_name,pace,shooting,passing,dribbling,defending,physic,player_face_url_old,nation_flag_url,value_eur,wage_eur,club_name,preferred_foot,player_tags,attacking,skill,movement,power,mentality,goalkeeping,player_face_url_old
243838,https://sofifa.com/player/243838/nishan-burkart/220002,N. Burkart,"ST, CF",63,21,male,Switzerland,78,61,54,64,24,63,https://cdn.sofifa.net/players/243/838/22_120.png,https://cdn.sofifa.net/flags/ch.png,1200000,5000,Sport-Club Freiburg,Right,,59,54,73,61,50,8,https://cdn.sofifa.net/players/243/838/22_120.png
244196,https://sofifa.com/player/244196/dominic-thompson/220002,D. Thompson,"LB, LWB",63,20,male,England,79,39,52,57,58,60,https://cdn.sofifa.net/players/244/196/22_120.png,https://cdn.sofifa.net/flags/gb-eng.png,1100000,6000,Brentford,Left,,45,48,68,55,50,8,https://cdn.sofifa.net/players/244/196/22_120.png
245996,https://sofifa.com/player/245996/kingsley-fobi/220002,K. Fobi,"RB, RWB",63,22,male,Ghana,74,37,46,59,61,67,https://cdn.sofifa.net/players/245/996/22_120.png,https://cdn.sofifa.net/flags/gh.png,1000000,4000,Granada CF,Right,,46,45,66,53,53,8,https://cdn.sofifa.net/players/245/996/22_120.png
247764,https://sofifa.com/player/247764/kyle-john/220002,K. John,"RB, RM",63,20,male,England,69,43,54,62,61,55,https://cdn.sofifa.net/players/247/764/22_120.png,https://cdn.sofifa.net/flags/gb-eng.png,1100000,9000,Everton,Right,,49,50,71,52,54,8,https://cdn.sofifa.net/players/247/764/22_120.png
250789,https://sofifa.com/player/250789/dilane-bakwa/220002,D. Bakwa,LW,63,18,male,France,78,52,57,68,27,56,https://cdn.sofifa.net/players/250/789/22_120.png,https://cdn.sofifa.net/flags/fr.png,1100000,2000,FC Girondins de Bordeaux,Right,,52,56,70,54,49,7,https://cdn.sofifa.net/players/250/789/22_120.png
252598,https://sofifa.com/player/252598/sergio-lozano-lluch/220002,Sergio Lozano,"CM, CAM, RM",63,22,male,Spain,62,51,62,67,55,48,https://cdn.sofifa.net/players/252/598/22_120.png,https://cdn.sofifa.net/flags/es.png,1100000,5000,Villarreal CF,Right,,51,63,65,52,53,8,https://cdn.sofifa.net/players/252/598/22_120.png
253497,https://sofifa.com/player/253497/pepe-bonet/220002,P. Bonet,GK,63,18,male,Congo DR,1,1,1,1,11,1,https://cdn.sofifa.net/players/253/497/22_120.png,https://cdn.sofifa.net/flags/cd.png,975000,700,Stade Rennais FC,Right,,11,14,30,34,17,54,https://cdn.sofifa.net/players/253/497/22_120.png
254019,https://sofifa.com/player/254019/nicholas-gioacchini/220002,N. Gioacchini,"ST, RM",63,20,male,United States,77,64,47,58,18,58,https://cdn.sofifa.net/players/254/019/22_120.png,https://cdn.sofifa.net/flags/us.png,1200000,1000,Montpellier Hérault SC,Right,,52,45,65,61,48,8,https://cdn.sofifa.net/players/254/019/22_120.png
254121,https://sofifa.com/player/254121/charlie-cresswell/220002,C. Cresswell,CB,63,18,male,England,52,27,48,49,61,63,https://cdn.sofifa.net/players/254/121/22_120.png,https://cdn.sofifa.net/flags/gb-eng.png,1100000,4000,Leeds United,Right,,43,43,48,49,46,9,https://cdn.sofifa.net/players/254/121/22_120.png
254244,https://sofifa.com/player/254244/nabil-zoubdi-touaizi/220002,Nabil Touaizi,"ST, LM",63,20,male,Morocco,75,61,57,66,25,59,https://cdn.sofifa.net/players/254/244/22_120.png,https://cdn.sofifa.net/flags/ma.png,1200000,3000,RCD Espanyol de Barcelona,Right,,57,58,69,62,51,9,https://cdn.sofifa.net/players/254/244/22_120.png
254529,https://sofifa.com/player/254529/cody-drameh/220002,C. Drameh,"RB, RWB",63,19,male,England,78,35,52,62,57,62,https://cdn.sofifa.net/players/254/529/22_120.png,https://cdn.sofifa.net/flags/gb-eng.png,1200000,7000,Leeds United,Right,,46,48,70,52,51,8,https://cdn.sofifa.net/players/254/529/22_120.png
255174,https://sofifa.com/player/255174/lisandru-tramoni/220002,L. Tramoni,RM,63,18,male,France,67,55,62,65,42,52,https://cdn.sofifa.net/players/255/174/22_120.png,https://cdn.sofifa.net/flags/fr.png,1100000,2000,Cagliari,Left,,57,61,64,52,48,10,https://cdn.sofifa.net/players/255/174/22_120.png
256104,https://sofifa.com/player/256104/tanner-tessmann/220002,T. Tessmann,"CDM, CM",63,19,male,United States,67,47,63,65,56,69,https://cdn.sofifa.net/players/256/104/22_120.png,https://cdn.sofifa.net/flags/us.png,1100000,2000,Venezia FC,Right,,50,58,65,61,55,7,https://cdn.sofifa.net/players/256/104/22_120.png
256128,https://sofifa.com/player/256128/jonatan-carmona-alamo/220002,Jony Álamo,"CDM, CM",63,19,male,Spain,63,45,62,65,61,48,https://cdn.sofifa.net/players/256/128/22_120.png,https://cdn.sofifa.net/flags/es.png,1200000,2000,Elche CF,Right,,53,58,65,50,56,7,https://cdn.sofifa.net/players/256/128/22_120.png
256306,https://sofifa.com/player/256306/omer-beyaz/220002,Ö. Beyaz,"CAM, CM",63,17,male,Turkey,61,53,66,66,52,44,https://cdn.sofifa.net/players/256/306/22_120.png,https://cdn.sofifa.net/flags/tr.png,1200000,700,VfB Stuttgart,Left,,57,63,64,45,55,7,https://cdn.sofifa.net/players/256/306/22_120.png
257083,https://sofifa.com/player/257083/junior-kadile/220002,J. Kadile,"LW, RW, ST",63,18,male,France,79,63,52,66,18,52,https://cdn.sofifa.net/players/257/083/22_120.png,https://cdn.sofifa.net/flags/fr.png,1100000,4000,Stade Rennais FC,Right,,56,55,71,57,48,9,https://cdn.sofifa.net/players/257/083/22_120.png
257084,https://sofifa.com/player/257084/lesley-ugochukwu/220002,L. Ugochukwu,CM,63,17,male,France,67,50,60,65,58,69,https://cdn.sofifa.net/players/257/084/22_120.png,https://cdn.sofifa.net/flags/fr.png,1200000,1000,Stade Rennais FC,Right,,52,59,64,65,57,9,https://cdn.sofifa.net/players/257/084/22_120.png
257273,https://sofifa.com/player/257273/jan-olschowsky/220002,J. Olschowsky,GK,63,19,male,Germany,1,1,1,1,13,1,https://cdn.sofifa.net/players/257/273/22_120.png,https://cdn.sofifa.net/flags/de.png,1100000,2000,Borussia Mönchengladbach,Right,,12,14,32,38,23,56,https://cdn.sofifa.net/players/257/273/22_120.png
257916,https://sofifa.com/player/257916/mika-schroers/220002,M. Schroers,LM,63,19,male,Germany,67,65,62,64,31,48,https://cdn.sofifa.net/players/257/916/22_120.png,https://cdn.sofifa.net/flags/de.png,1100000,3000,Borussia Mönchengladbach,Right,,64,62,64,56,53,7,https://cdn.sofifa.net/players/257/916/22_120.png
257917,https://sofifa.com/player/257917/sander-christiansen/220002,S. Christiansen,CM,63,20,male,Norway,60,55,64,65,57,60,https://cdn.sofifa.net/players/257/917/22_120.png,https://cdn.sofifa.net/flags/no.png,1000000,4000,Borussia Mönchengladbach,Right,,60,62,59,57,58,9,https://cdn.sofifa.net/players/257/917/22_120.png
257975,https://sofifa.com/player/257975/billal-brahimi/220002,B. Brahimi,LW,63,21,male,France,75,60,58,68,25,59,https://cdn.sofifa.net/players/257/975/22_120.png,https://cdn.sofifa.net/flags/fr.png,1200000,4000,Angers SCO,Left,,56,63,66,62,44,7,https://cdn.sofifa.net/players/257/975/22_120.png
258185,https://sofifa.com/player/258185/luis-carbonell-artajona/220002,Luis Carbonell,"ST, LW",63,18,male,Spain,74,64,51,69,13,43,https://cdn.sofifa.net/players/258/185/22_120.png,https://cdn.sofifa.net/flags/es.png,1200000,1000,Real Madrid CF,Right,,55,58,70,55,48,10,https://cdn.sofifa.net/players/258/185/22_120.png
258485,https://sofifa.com/player/258485/filip-jorgensen/220002,F. Jörgensen,GK,63,19,male,Sweden,1,1,1,1,7,1,https://cdn.sofifa.net/players/258/485/22_120.png,https://cdn.sofifa.net/flags/se.png,1100000,2000,Villarreal CF,Right,,16,13,37,42,17,60,https://cdn.sofifa.net/players/258/485/22_120.png
259171,https://sofifa.com/player/259171/jose-manuel-cabrera-lopez/220002,Lanchi,RB,63,20,male,Spain,67,39,52,59,58,55,https://cdn.sofifa.net/players/259/171/22_120.png,https://cdn.sofifa.net/flags/es.png,1100000,4000,Villarreal CF,Right,,47,52,66,54,46,9,https://cdn.sofifa.net/players/259/171/22_120.png
259356,https://sofifa.com/player/259356/carney-chukwuemeka/220002,C. Chukwuemeka,CAM,63,17,male,England,62,53,62,67,48,57,https://cdn.sofifa.net/players/259/356/22_120.png,https://cdn.sofifa.net/flags/gb-eng.png,1500000,1000,Aston Villa,Right,,55,60,62,49,56,9,https://cdn.sofifa.net/players/259/356/22_120.png
259405,https://sofifa.com/player/259405/antonio-zarzana-perez/220002,Zarzana,"RM, LM, CAM",63,19,male,Spain,70,51,65,60,19,49,https://cdn.sofifa.net/players/259/405/22_120.png,https://cdn.sofifa.net/flags/es.png,1100000,3000,Sevilla FC,Right,,54,56,63,53,44,10,https://cdn.sofifa.net/players/259/405/22_120.png
259422,https://sofifa.com/player/259422/nicolas-serrano-galdeano/220002,Nico Serrano,"LW, CAM, RW",63,18,male,Spain,73,56,54,70,15,48,https://cdn.sofifa.net/players/259/422/22_120.png,https://cdn.sofifa.net/flags/es.png,1200000,2000,Athletic Club de Bilbao,Left,,52,55,70,53,45,8,https://cdn.sofifa.net/players/259/422/22_120.png
259580,https://sofifa.com/player/259580/angel-jimenez-gallego/220002,Ángel Jiménez,GK,63,19,male,Spain,1,1,1,1,9,1,https://cdn.sofifa.net/players/259/580/22_120.png,https://cdn.sofifa.net/flags/es.png,1000000,1000,Granada CF,Right,,12,14,34,36,20,58,https://cdn.sofifa.net/players/259/580/22_120.png
259747,https://sofifa.com/player/259747/ibrahim-diabate/220002,I. Diabate,ST,63,21,male,Côte d'Ivoire,78,63,50,58,13,67,https://cdn.sofifa.net/players/259/747/22_120.png,https://cdn.sofifa.net/flags/ci.png,1200000,4000,RCD Mallorca,Right,,56,48,70,67,49,7,https://cdn.sofifa.net/players/259/747/22_120.png
259806,https://sofifa.com/player/259806/florent-da-silva/220002,F. Da Silva,CM,63,18,male,France,66,52,66,68,49,57,https://cdn.sofifa.net/players/259/806/22_120.png,https://cdn.sofifa.net/flags/fr.png,1200000,4000,Olympique Lyonnais,Right,,53,66,68,57,54,8,https://cdn.sofifa.net/players/259/806/22_120.png
260159,https://sofifa.com/player/260159/loris-mouyokolo/220002,L. Mouyokolo,CB,63,20,male,France,59,34,39,46,61,76,https://cdn.sofifa.net/players/260/159/22_120.png,https://cdn.sofifa.net/flags/fr.png,975000,3000,FC Lorient,Right,#Strength,39,38,52,63,47,8,https://cdn.sofifa.net/players/260/159/22_120.png
260340,https://sofifa.com/player/260340/max-svensson-rio/220002,Svensson,"ST, LM",63,19,male,Spain,80,62,51,65,24,58,https://cdn.sofifa.net/players/260/340/22_120.png,https://cdn.sofifa.net/flags/es.png,1300000,2000,RCD Espanyol de Barcelona,Right,,57,51,72,62,51,8,https://cdn.sofifa.net/players/260/340/22_120.png
260692,https://sofifa.com/player/260692/iker-recio-ortega/220002,Iker Recio,"CB, LB",63,20,male,Spain,70,40,53,50,62,70,https://cdn.sofifa.net/players/260/692/22_120.png,https://cdn.sofifa.net/flags/es.png,1100000,3000,Rayo Vallecano,Left,,48,44,59,63,51,7,https://cdn.sofifa.net/players/260/692/22_120.png
260814,https://sofifa.com/player/260814/edgar-sevikyan/220002,E. Sevikyan,"RM, LM, CAM",63,19,male,Russia,67,55,62,65,28,55,https://cdn.sofifa.net/players/260/814/22_120.png,https://cdn.sofifa.net/flags/ru.png,1100000,3000,Levante Unión Deportiva,Left,,56,61,68,57,49,6,https://cdn.sofifa.net/players/260/814/22_120.png
260926,https://sofifa.com/player/260926/kevin-schade/220002,K. Schade,"CF, ST",63,19,male,Germany,79,61,53,64,19,55,https://cdn.sofifa.net/players/260/926/22_120.png,https://cdn.sofifa.net/flags/de.png,1100000,4000,Sport-Club Freiburg,Right,,57,47,69,58,46,8,https://cdn.sofifa.net/players/260/926/22_120.png
261025,https://sofifa.com/player/261025/dane-scarlett/220002,D. Scarlett,ST,63,17,male,England,72,62,46,60,16,56,https://cdn.sofifa.net/players/261/025/22_120.png,https://cdn.sofifa.net/flags/gb-eng.png,1500000,3000,Tottenham Hotspur,Right,,56,49,66,59,50,7,https://cdn.sofifa.net/players/261/025/22_120.png
261374,https://sofifa.com/player/261374/lewis-bate/220002,L. Bate,"CM, CDM",63,18,male,England,71,49,66,65,56,57,https://cdn.sofifa.net/players/261/374/22_120.png,https://cdn.sofifa.net/flags/gb-eng.png,1300000,5000,Leeds United,Left,,52,60,71,55,56,7,https://cdn.sofifa.net/players/261/374/22_120.png
261654,https://sofifa.com/player/261654/omar-el-hilali/220002,O. El Hilali,RB,63,17,male,Spain,82,40,50,58,59,59,https://cdn.sofifa.net/players/261/654/22_120.png,https://cdn.sofifa.net/flags/es.png,1100000,500,RCD Espanyol de Barcelona,Right,,44,45,73,53,50,10,https://cdn.sofifa.net/players/261/654/22_120.png
262042,https://sofifa.com/player/262042/maxime-esteve/220002,M. Estève,CB,63,19,male,France,63,30,45,47,63,68,https://cdn.sofifa.net/players/262/042/22_120.png,https://cdn.sofifa.net/flags/fr.png,1100000,2000,Montpellier Hérault SC,Left,,43,41,52,53,44,9,https://cdn.sofifa.net/players/262/042/22_120.png
262113,https://sofifa.com/player/262113/nicola-zalewski/220002,N. Zalewski,CAM,63,19,male,Poland,66,57,61,70,45,48,https://cdn.sofifa.net/players/262/113/22_120.png,https://cdn.sofifa.net/flags/pl.png,1100000,5000,Roma,Right,,56,63,63,54,53,7,https://cdn.sofifa.net/players/262/113/22_120.png
262260,https://sofifa.com/player/262260/sergio-guerrero-romero/220002,Mini,CM,63,22,male,Spain,66,51,64,62,63,54,https://cdn.sofifa.net/players/262/260/22_120.png,https://cdn.sofifa.net/flags/es.png,1100000,8000,Atlético de Madrid,Right,,55,56,67,53,59,9,https://cdn.sofifa.net/players/262/260/22_120.png
262663,https://sofifa.com/player/262663/kimberly-ezekwem/220002,K. Ezekwem,"CB, LB",63,20,male,Germany,55,27,52,56,63,67,https://cdn.sofifa.net/players/262/663/22_120.png,https://cdn.sofifa.net/flags/de.png,1100000,4000,Sport-Club Freiburg,Left,,44,55,51,53,43,8,https://cdn.sofifa.net/players/262/663/22_120.png
262672,https://sofifa.com/player/262672/noah-weisshaupt/220002,N. Weißhaupt,"LM, RM",63,19,male,Germany,66,57,62,66,32,44,https://cdn.sofifa.net/players/262/672/22_120.png,https://cdn.sofifa.net/flags/de.png,1100000,3000,Sport-Club Freiburg,Right,,55,62,63,50,49,8,https://cdn.sofifa.net/players/262/672/22_120.png
262889,https://sofifa.com/player/262889/anselmo-garcia-macnulty/220002,A. Garcia MacNulty,CB,63,18,male,Republic of Ireland,64,35,41,47,64,68,https://cdn.sofifa.net/players/262/889/22_120.png,https://cdn.sofifa.net/flags/ie.png,1100000,3000,VfL Wolfsburg,Left,,42,38,62,58,46,9,https://cdn.sofifa.net/players/262/889/22_120.png
263014,https://sofifa.com/player/263014/beni-makouana/220002,B. Makouana,"RM, ST",63,18,male,Congo,84,61,54,66,28,49,https://cdn.sofifa.net/players/263/014/22_120.png,https://cdn.sofifa.net/flags/cg.png,1100000,2000,Montpellier Hérault SC,Right,,55,56,74,57,50,7,https://cdn.sofifa.net/players/263/014/22_120.png
263194,https://sofifa.com/player/263194/ismael-gharbi/220002,I. Gharbi,"LW, CAM",63,17,male,France,71,55,60,71,40,40,https://cdn.sofifa.net/players/263/194/22_120.png,https://cdn.sofifa.net/flags/fr.png,1200000,3000,Paris Saint-Germain,Right,,51,63,73,47,56,8,https://cdn.sofifa.net/players/263/194/22_120.png
263281,https://sofifa.com/player/263281/jordi-bongard/220002,J. Bongard,CB,63,19,male,Germany,50,35,49,49,63,68,https://cdn.sofifa.net/players/263/281/22_120.png,https://cdn.sofifa.net/flags/de.png,1200000,3000,Borussia Mönchengladbach,Right,,47,44,46,54,46,7,https://cdn.sofifa.net/players/263/281/22_120.png
263880,https://sofifa.com/player/263880/julen-agirrezabala/220002,Agirrezabala,GK,63,20,male,Spain,1,1,1,1,11,1,https://cdn.sofifa.net/players/263/880/22_120.png,https://cdn.sofifa.net/flags/es.png,1000000,2000,Athletic Club de Bilbao,Left,,13,17,32,36,17,57,https://cdn.sofifa.net/players/263/880/22_120.png
264050,https://sofifa.com/player/264050/bryan-nokoue/220002,B. Nokoue,RB,63,19,male,Cameroon,73,42,50,58,58,67,https://cdn.sofifa.net/players/264/050/22_120.png,https://cdn.sofifa.net/flags/cm.png,1100000,3000,AS Saint-Étienne,Right,,49,49,66,58,52,8,https://cdn.sofifa.net/players/264/050/22_120.png
264081,https://sofifa.com/player/264081/pablo-galvez-miranda/220002,Pablo Gálvez,"ST, CAM",63,19,male,Spain,67,63,46,64,14,63,https://cdn.sofifa.net/players/264/081/22_120.png,https://cdn.sofifa.net/flags/es.png,1100000,3000,RCD Mallorca,Right,,54,50,62,64,46,8,https://cdn.sofifa.net/players/264/081/22_120.png
264103,https://sofifa.com/player/264103/raul-torrente-navarro/220002,Torrente,"CB, CDM",63,19,male,Spain,57,31,49,42,63,66,https://cdn.sofifa.net/players/264/103/22_120.png,https://cdn.sofifa.net/flags/es.png,1200000,2000,Granada CF,Left,,43,36,50,55,46,8,https://cdn.sofifa.net/players/264/103/22_120.png
264110,https://sofifa.com/player/264110/javier-llabres-exposito/220002,Llabrés,"LM, LW, RW",63,19,male,Spain,81,57,55,66,31,51,https://cdn.sofifa.net/players/264/110/22_120.png,https://cdn.sofifa.net/flags/es.png,1200000,3000,RCD Mallorca,Right,,52,55,75,55,48,9,https://cdn.sofifa.net/players/264/110/22_120.png
264159,https://sofifa.com/player/264159/iker-benito-sanchez/220002,Iker Benito,RM,63,18,male,Spain,75,57,57,66,35,50,https://cdn.sofifa.net/players/264/159/22_120.png,https://cdn.sofifa.net/flags/es.png,1100000,2000,CA Osasuna,Right,,53,55,69,56,51,7,https://cdn.sofifa.net/players/264/159/22_120.png
264170,https://sofifa.com/player/264170/luis-federico-lopez-andugar/220002,Luis López,GK,63,20,male,Spain,1,1,1,1,10,1,https://cdn.sofifa.net/players/264/170/22_120.png,https://cdn.sofifa.net/flags/es.png,1000000,11000,Real Madrid CF,Right,,10,13,34,34,19,56,https://cdn.sofifa.net/players/264/170/22_120.png
264451,https://sofifa.com/player/264451/edoardo-vergani/220002,E. Vergani,ST,63,20,male,Italy,63,69,51,66,16,54,https://cdn.sofifa.net/players/264/451/22_120.png,https://cdn.sofifa.net/flags/it.png,1100000,7000,US Salernitana 1919,Right,,57,56,58,60,47,9,https://cdn.sofifa.net/players/264/451/22_120.png
202793,https://sofifa.com/player/202793/alessandro-berardi/220002,A. Berardi,GK,62,30,male,Italy,1,1,1,1,15,1,https://cdn.sofifa.net/players/202/793/22_120.png,https://cdn.sofifa.net/flags/it.png,275000,4000,Hellas Verona,Right,,16,19,48,44,31,58,https://cdn.sofifa.net/players/202/793/22_120.png
221332,https://sofifa.com/player/221332/guido-guerrieri/220002,G. Guerrieri,GK,62,25,male,Italy,1,1,1,1,17,1,https://cdn.sofifa.net/players/221/332/22_120.png,https://cdn.sofifa.net/flags/it.png,425000,5000,US Salernitana 1919,Right,,16,17,46,40,26,58,https://cdn.sofifa.net/players/221/332/22_120.png
222096,https://sofifa.com/player/222096/harry-lewis/220002,H. Lewis,GK,62,23,male,England,1,1,1,1,17,1,https://cdn.sofifa.net/players/222/096/22_120.png,https://cdn.sofifa.net/flags/gb-eng.png,775000,6000,Southampton,Right,,17,19,41,39,25,56,https://cdn.sofifa.net/players/222/096/22_120.png
227877,https://sofifa.com/player/227877/roli-pereira-de-sa/220002,R. Pereira de Sa,"CM, LM",62,24,male,France,73,55,62,68,51,59,https://cdn.sofifa.net/players/227/877/22_120.png,https://cdn.sofifa.net/flags/fr.png,575000,4000,FC Nantes,Left,,59,60,68,54,60,10,https://cdn.sofifa.net/players/227/877/22_120.png
233211,https://sofifa.com/player/233211/niklas-klinger/220002,N. Klinger,GK,62,25,male,Germany,1,1,1,1,9,1,https://cdn.sofifa.net/players/233/211/22_120.png,https://cdn.sofifa.net/flags/de.png,475000,7000,VfL Wolfsburg,Right,,12,11,42,45,21,56,https://cdn.sofifa.net/players/233/211/22_120.png
233728,https://sofifa.com/player/233728/mamadou-doucoure/220002,M. Doucouré,"CB, CDM",62,23,male,France,63,31,49,53,63,59,https://cdn.sofifa.net/players/233/728/22_120.png,https://cdn.sofifa.net/flags/fr.png,825000,4000,Borussia Mönchengladbach,Left,,41,43,62,52,47,6,https://cdn.sofifa.net/players/233/728/22_120.png
234205,https://sofifa.com/player/234205/hiroki-ito/220002,H. Ito,"CB, CDM",62,22,male,Japan,69,51,59,59,62,68,https://cdn.sofifa.net/players/234/205/22_120.png,https://cdn.sofifa.net/flags/jp.png,825000,4000,VfB Stuttgart,Left,,50,52,62,63,56,9,https://cdn.sofifa.net/players/234/205/22_120.png
235548,https://sofifa.com/player/235548/manuel-cabit/220002,M. Cabit,LB,62,28,male,France,67,38,58,61,61,58,https://cdn.sofifa.net/players/235/548/22_120.png,https://cdn.sofifa.net/flags/fr.png,350000,3000,FC Metz,Left,,48,53,64,52,53,5,https://cdn.sofifa.net/players/235/548/22_120.png
237382,https://sofifa.com/player/237382/filippo-melegoni/220002,F. Melegoni,CM,62,22,male,Italy,56,53,65,63,57,50,https://cdn.sofifa.net/players/237/382/22_120.png,https://cdn.sofifa.net/flags/it.png,900000,7000,Genoa,Right,,55,61,61,52,57,7,https://cdn.sofifa.net/players/237/382/22_120.png
239145,https://sofifa.com/player/239145/eden-massouema/220002,E. Massouema,"CM, CDM",62,24,male,France,60,48,59,62,60,65,https://cdn.sofifa.net/players/239/145/22_120.png,https://cdn.sofifa.net/flags/fr.png,800000,3000,ESTAC Troyes,Right,,51,57,60,63,58,9,https://cdn.sofifa.net/players/239/145/22_120.png
240175,https://sofifa.com/player/240175/bruno-andre-cavaco-jordao/220002,Bruno Jordão,CM,62,22,male,Portugal,64,55,60,68,47,60,https://cdn.sofifa.net/players/240/175/22_120.png,https://cdn.sofifa.net/flags/pt.png,900000,10000,Wolverhampton Wanderers,Right,,54,58,64,59,57,6,https://cdn.sofifa.net/players/240/175/22_120.png
241038,https://sofifa.com/player/241038/keanan-bennetts/220002,K. Bennetts,"RM, LW",62,22,male,England,75,57,58,65,41,55,https://cdn.sofifa.net/players/241/038/22_120.png,https://cdn.sofifa.net/flags/gb-eng.png,900000,4000,Borussia Mönchengladbach,Left,,53,65,68,54,52,7,https://cdn.sofifa.net/players/241/038/22_120.png
242850,https://sofifa.com/player/242850/simon-asta/220002,S. Asta,RB,62,20,male,Germany,66,31,47,61,61,58,https://cdn.sofifa.net/players/242/850/22_120.png,https://cdn.sofifa.net/flags/de.png,925000,3000,SpVgg Greuther Fürth,Right,,43,48,64,48,47,7,https://cdn.sofifa.net/players/242/850/22_120.png
242980,https://sofifa.com/player/242980/meritan-shabani/220002,M. Shabani,"CAM, CM, ST",62,22,male,Germany,68,54,62,65,35,55,https://cdn.sofifa.net/players/242/980/22_120.png,https://cdn.sofifa.net/flags/de.png,900000,10000,Wolverhampton Wanderers,Right,,53,59,62,57,50,8,https://cdn.sofifa.net/players/242/980/22_120.png
243034,https://sofifa.com/player/243034/alfonso-gonzalez-martinez/220002,Alfon,"ST, LM",62,22,male,Spain,74,63,51,67,25,53,https://cdn.sofifa.net/players/243/034/22_120.png,https://cdn.sofifa.net/flags/es.png,900000,4000,RC Celta de Vigo,Right,,55,52,71,57,51,7,https://cdn.sofifa.net/players/243/034/22_120.png
243133,https://sofifa.com/player/243133/joe-scally/220002,J. Scally,"RB, LB",62,18,male,United States,79,31,56,63,55,68,https://cdn.sofifa.net/players/243/133/22_120.png,https://cdn.sofifa.net/flags/us.png,975000,1000,Borussia Mönchengladbach,Right,,42,52,74,53,52,8,https://cdn.sofifa.net/players/243/133/22_120.png
243284,https://sofifa.com/player/243284/frederik-winther/220002,F. Winther,CB,62,20,male,Denmark,58,31,50,58,61,62,https://cdn.sofifa.net/players/243/284/22_120.png,https://cdn.sofifa.net/flags/dk.png,825000,3000,FC Augsburg,Left,,42,49,57,54,44,7,https://cdn.sofifa.net/players/243/284/22_120.png
245076,https://sofifa.com/player/245076/luka-racic/220002,L. Racic,CB,62,22,male,Denmark,59,26,39,51,61,65,https://cdn.sofifa.net/players/245/076/22_120.png,https://cdn.sofifa.net/flags/dk.png,825000,6000,Brentford,Right,,37,37,58,51,42,7,https://cdn.sofifa.net/players/245/076/22_120.png
245286,https://sofifa.com/player/245286/jan-zamburek/220002,J. Žambůrek,"CAM, CM, LW",62,20,male,Czech Republic,62,46,60,65,42,51,https://cdn.sofifa.net/players/245/286/22_120.png,https://cdn.sofifa.net/flags/cz.png,950000,6000,Brentford,Right,,42,56,67,48,56,7,https://cdn.sofifa.net/players/245/286/22_120.png
245903,https://sofifa.com/player/245903/harvey-white/220002,H. White,"CDM, LB, LM",62,19,male,England,69,56,65,64,57,56,https://cdn.sofifa.net/players/245/903/22_120.png,https://cdn.sofifa.net/flags/gb-eng.png,975000,6000,Tottenham Hotspur,Left,,56,65,68,59,59,10,https://cdn.sofifa.net/players/245/903/22_120.png
246002,https://sofifa.com/player/246002/luke-matheson/220002,L. Matheson,"RWB, RB",62,18,male,England,76,36,53,61,55,53,https://cdn.sofifa.net/players/246/002/22_120.png,https://cdn.sofifa.net/flags/gb-eng.png,975000,3000,Wolverhampton Wanderers,Right,,44,48,72,53,50,7,https://cdn.sofifa.net/players/246/002/22_120.png
246549,https://sofifa.com/player/246549/mahame-siby/220002,M. Siby,"CDM, CM",62,24,male,France,51,41,53,54,58,76,https://cdn.sofifa.net/players/246/549/22_120.png,https://cdn.sofifa.net/flags/fr.png,750000,3000,RC Strasbourg Alsace,Right,,47,50,54,65,49,6,https://cdn.sofifa.net/players/246/549/22_120.png
246861,https://sofifa.com/player/246861/alessio-riccardi/220002,A. Riccardi,"CM, CAM",62,20,male,Italy,60,55,59,63,54,52,https://cdn.sofifa.net/players/246/861/22_120.png,https://cdn.sofifa.net/flags/it.png,950000,6000,Roma,Right,,53,56,59,55,57,8,https://cdn.sofifa.net/players/246/861/22_120.png
246863,https://sofifa.com/player/246863/felix-nmecha/220002,F. Nmecha,"CAM, CM",62,20,male,England,73,54,61,63,43,59,https://cdn.sofifa.net/players/246/863/22_120.png,https://cdn.sofifa.net/flags/gb-eng.png,1000000,7000,VfL Wolfsburg,Right,,55,58,67,60,55,8,https://cdn.sofifa.net/players/246/863/22_120.png
246950,https://sofifa.com/player/246950/ryan-astley/220002,R. Astley,CB,62,19,male,Wales,51,34,52,49,64,55,https://cdn.sofifa.net/players/246/950/22_120.png,https://cdn.sofifa.net/flags/gb-wls.png,975000,6000,Everton,Right,,47,43,55,49,50,8,https://cdn.sofifa.net/players/246/950/22_120.png
247741,https://sofifa.com/player/247741/anthony-glennon/220002,A. Glennon,LB,62,21,male,England,70,48,53,61,57,61,https://cdn.sofifa.net/players/247/741/22_120.png,https://cdn.sofifa.net/flags/gb-eng.png,850000,4000,Burnley,Left,,50,49,66,59,53,7,https://cdn.sofifa.net/players/247/741/22_120.png
248070,https://sofifa.com/player/248070/jose-maria-relucio-gallego/220002,Relu,CDM,62,23,male,Spain,53,46,59,56,62,59,https://cdn.sofifa.net/players/248/070/22_120.png,https://cdn.sofifa.net/flags/es.png,825000,4000,Levante Unión Deportiva,Left,,53,54,55,53,57,9,https://cdn.sofifa.net/players/248/070/22_120.png
